Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP103842,IT,38,114987,15,33.4,95,No
EMP103843,Finance,41,110531,6,47.0,76,No
EMP103844,Finance,22,72080,4,39.8,46,No
EMP103845,IT,41,98068,6,42.4,57,No
EMP103846,Sales,33,97132,13,45.3,76,Yes
EMP103847,Operations,41,87723,8,38.4,58,No
EMP103848,Sales,41,88273,4,42.7,65,No
EMP103849,Marketing,48,119425,12,45.2,100,No
EMP103850,IT,46,111772,7,50.2,85,Yes
EMP103851,Finance,46,117586,10,39.4,70,Yes
EMP103852,IT,47,111480,5,39.7,45,Yes
EMP103853,Sales,37,85747,7,44.8,55,No
EMP103854,Operations,35,99872,8,43.0,70,Yes
EMP103855,Sales,42,92544,11,41.3,68,No
EMP103856,IT,41,103795,7,50.0,85,Yes
EMP103857,Finance,33,76842,7,33.6,30,No
EMP103858,Sales,38,84520,9,34.9,52,No
EMP103859,Finance,35,102613,10,33.6,55,No
EMP103860,Marketing,28,73852,8,48.0,73,No
EMP103861,Marketing,45,105869,8,44.6,77,No
EMP103862,Sales,35,90754,16,35.1,72,No
EMP103863,Finance,51,121069,13,41.4,97,Yes
EMP103864,HR,22,53104,5,41.9,26,No
EMP103865,IT,31,91429,9,31.0,36,No
EMP103866,Finance,35,104490,9,42.9,66,No
EMP103867,Finance,44,116751,9,36.1,51,Yes
EMP103868,Sales,38,96078,8,45.5,69,No
EMP103869,Sales,37,76832,5,36.3,39,No
EMP103870,IT,26,80160,9,43.1,60,No
EMP103871,Finance,26,83560,8,48.5,74,No
EMP103872,IT,38,93365,7,46.9,62,No
EMP103873,IT,24,87148,8,44.5,55,No
EMP103874,Marketing,31,93456,9,41.6,60,No
EMP103875,IT,39,93504,7,34.5,40,No
EMP103876,Finance,27,83830,11,39.8,62,No
EMP103877,IT,48,110317,11,40.9,83,Yes
EMP103878,Operations,45,102474,10,40.5,58,No
EMP103879,Sales,22,83113,13,34.3,62,No
EMP103880,IT,28,89929,9,44.2,77,No
EMP103881,Sales,22,86386,12,36.1,74,Yes
EMP103882,Marketing,29,85158,10,49.7,73,No
EMP103883,Operations,41,97048,9,42.7,87,Yes
EMP103884,IT,32,102045,13,46.9,82,Yes
EMP103885,Operations,39,95513,9,46.8,73,No
EMP103886,Operations,23,73653,8,52.4,63,No
EMP103887,Operations,41,84337,4,42.9,53,No
EMP103888,Sales,31,75582,7,40.0,73,Yes
EMP103889,Sales,35,93854,10,40.1,82,No
EMP103890,Finance,34,92804,10,49.5,88,Yes
EMP103891,Marketing,25,82951,11,35.4,55,No
EMP103892,Sales,26,89832,14,37.6,74,Yes
EMP103893,Sales,43,99089,8,43.2,77,Yes
EMP103894,Finance,38,97507,5,41.2,61,Yes
EMP103895,Marketing,43,96572,13,46.8,89,Yes
EMP103896,Marketing,38,98815,7,35.3,54,No
EMP103897,IT,36,84490,8,41.7,69,No
EMP103898,Marketing,22,75905,6,41.1,60,No
EMP103899,Sales,33,86405,7,36.6,38,No
EMP103900,Marketing,35,86856,10,46.4,76,No
EMP103901,Finance,51,100170,6,41.5,64,No
EMP103902,Finance,40,95803,8,41.3,60,No
EMP103903,Operations,47,107218,11,37.9,83,No
EMP103904,HR,40,86770,7,40.2,53,No
EMP103905,Marketing,29,86074,7,36.9,61,No
EMP103906,Finance,36,93240,7,46.3,64,No
EMP103907,Sales,37,93718,8,47.2,74,No
EMP103908,HR,27,84701,14,50.4,94,Yes
EMP103909,Sales,32,82035,7,44.2,73,Yes
EMP103910,HR,33,79647,9,40.3,65,No
EMP103911,IT,48,113158,9,39.7,68,No
EMP103912,HR,22,71359,9,44.5,60,No
EMP103913,IT,45,102922,8,43.0,67,No
EMP103914,Operations,28,85961,13,41.1,76,No
EMP103915,Operations,24,73738,6,40.7,41,No
EMP103916,Finance,44,90541,4,47.9,58,No
EMP103917,Marketing,41,97882,10,39.8,80,Yes
EMP103918,HR,45,99126,13,48.7,100,Yes
EMP103919,Sales,41,105032,11,42.9,67,Yes
EMP103920,Marketing,51,115643,9,40.2,59,No
EMP103921,Operations,39,88132,7,38.1,48,No
EMP103922,Finance,34,96746,8,41.2,50,No
EMP103923,Marketing,38,89404,7,44.5,53,No
EMP103924,HR,45,100097,13,40.1,82,No
EMP103925,Operations,29,74040,4,46.3,50,No
EMP103926,IT,30,103588,11,39.9,61,No
EMP103927,Sales,33,85969,8,41.4,70,Yes
EMP103928,Sales,22,83455,9,35.6,50,No
EMP103929,Sales,36,93480,10,44.8,70,No
EMP103930,IT,22,75925,10,40.7,70,Yes
EMP103931,Operations,35,89320,9,49.9,81,Yes
EMP103932,IT,42,97658,9,45.5,74,No
EMP103933,Sales,31,82694,8,42.4,57,No
EMP103934,IT,48,108063,7,48.1,80,No
EMP103935,HR,23,81501,10,44.0,65,No
EMP103936,Sales,45,109256,7,47.0,73,Yes
EMP103937,Finance,40,105312,11,37.7,62,No
EMP103938,IT,22,89868,9,44.3,78,No
EMP103939,IT,57,131214,14,44.5,100,Yes
EMP103940,Finance,34,85437,9,34.3,54,No
EMP103941,Marketing,28,81167,8,49.5,67,No
EMP103942,Operations,24,82768,11,36.2,68,No
EMP103943,IT,33,90175,9,35.5,61,No
EMP103944,Finance,34,104840,18,30.0,79,Yes
EMP103945,IT,36,103237,8,44.4,81,Yes
EMP103946,IT,33,83899,8,33.8,45,No
EMP103947,Sales,40,100549,9,39.4,56,No
EMP103948,Sales,32,85713,9,46.2,70,No
EMP103949,IT,22,87757,10,43.0,78,No
EMP103950,IT,34,102930,9,38.9,67,No
EMP103951,IT,22,79154,10,34.0,44,No
EMP103952,Marketing,38,83159,8,41.5,56,No
EMP103953,Operations,27,87598,8,46.3,78,Yes
EMP103954,IT,36,104457,12,45.5,88,No
EMP103955,IT,46,118766,12,50.9,100,Yes
EMP103956,Operations,27,87865,10,38.7,62,No
EMP103957,Operations,43,92232,8,35.4,62,No
EMP103958,Finance,32,100612,11,43.5,87,Yes
EMP103959,IT,49,115241,7,43.1,60,No
EMP103960,IT,32,107020,11,42.0,86,No
EMP103961,Sales,28,93315,10,38.3,69,No
EMP103962,Finance,40,103381,10,30.0,69,No
EMP103963,IT,32,93718,6,37.0,50,No
EMP103964,Sales,28,88467,12,44.8,88,Yes
EMP103965,IT,31,101471,13,43.4,89,No
EMP103966,Marketing,35,77827,7,46.8,53,Yes
EMP103967,HR,46,95053,9,43.7,79,No
EMP103968,IT,22,71831,9,45.7,71,Yes
EMP103969,Sales,35,99375,14,45.8,86,Yes
EMP103970,Finance,40,114520,12,42.1,87,Yes
EMP103971,Operations,37,95468,8,42.1,82,Yes
EMP103972,Sales,45,105673,10,30.0,53,Yes
EMP103973,HR,34,78988,8,38.7,59,No
EMP103974,Marketing,34,89158,12,38.9,62,No
EMP103975,HR,40,89089,12,41.5,70,No
EMP103976,Operations,36,98112,10,37.3,72,Yes
EMP103977,Finance,32,78790,7,46.7,64,Yes
EMP103978,Sales,39,88452,10,37.6,60,No
EMP103979,IT,30,101226,11,47.5,98,Yes
EMP103980,Finance,30,94047,11,37.2,59,Yes
EMP103981,Marketing,31,80069,7,39.0,50,No
EMP103982,Marketing,46,99042,7,38.6,62,No
EMP103983,IT,22,94661,9,39.5,57,No
EMP103984,IT,38,94936,5,47.9,68,No
EMP103985,Marketing,35,95360,12,40.4,84,Yes
EMP103986,Operations,22,88748,10,40.5,65,No
EMP103987,IT,37,93018,5,38.3,43,No
EMP103988,Finance,39,115758,12,40.7,81,Yes
EMP103989,HR,40,74758,8,43.1,37,Yes
EMP103990,Operations,22,67629,9,40.9,64,No
EMP103991,IT,46,103792,7,41.2,66,No
EMP103992,IT,29,101704,13,47.1,89,Yes
EMP103993,Marketing,40,103044,8,43.4,56,No
EMP103994,IT,41,110855,14,36.2,90,No
EMP103995,Finance,28,98070,12,41.6,74,No
EMP103996,Finance,40,118223,11,39.3,84,Yes
EMP103997,HR,32,92589,11,44.6,77,Yes
EMP103998,Finance,22,80777,11,42.5,57,No
EMP103999,Sales,44,107211,9,47.7,91,Yes
EMP104000,IT,29,96636,11,38.3,78,No
